patient_id,traffic_source,device
5485,Google Ads,IOS 13.1
5486,Direct,IOS 18.3
5487,Apple Ads,IOS 12.2
5488,Organic Search,IOS 18.5
5489,Google Ads,IOS 13.1
5490,Direct,IOS 18.4
5491,Direct,Android 8.2
5492,Organic Search,IOS 18.0
5493,Organic Search,Android 9.2
5494,Referral,IOS 18.5
5495,Organic Search,IOS 12.2
5496,Google Ads,IOS 12.0
5497,Referral,Android 12.4
5498,Direct,Android 11.5
5499,Referral,IOS 13.3
5500,Apple Ads,IOS 17.1
5501,Organic Search,Android 10.3
5502,Direct,Android 8.0
5503,Organic Search,IOS 15.2
5504,Direct,Android 11.3
5505,Organic Search,IOS 16.1
5506,Direct,Android 10.4
5507,Organic Search,Android 8.3
5508,Direct,Android 9.4
5509,Meta Ads,Android 9.2
5510,Direct,Android 9.0
5511,Direct,IOS 14.5
5512,Apple Ads,IOS 17.1
5513,Referral,IOS 14.3
5514,Direct,Android 8.5
5515,Organic Search,IOS 12.3
5516,Referral,Android 11.2
5517,Direct,Android 9.5
5518,Referral,IOS 17.3
5519,Direct,Android 9.3
5520,Organic Search,IOS 15.5
5521,Referral,Android 10.3
5522,Organic Search,IOS 13.5
5523,Referral,IOS 13.1
5524,Apple Ads,IOS 17.1
5525,Referral,Android 9.1
5526,Direct,IOS 13.0
5527,Referral,IOS 18.2
5528,Referral,IOS 17.1
5529,Apple Ads,IOS 17.1
5530,Direct,IOS 16.5
5531,Apple Ads,IOS 17.1
5532,Apple Ads,IOS 18.4
5533,Direct,IOS 12.0
5534,Referral,Android 10.2
5535,Referral,IOS 18.0
5536,Meta Ads,IOS 13.5
5537,Organic Search,IOS 15.3
5538,Organic Search,IOS 12.0
5539,Referral,IOS 15.0
5540,Referral,IOS 17.3
5541,Direct,IOS 16.4
5542,Apple Ads,IOS 13.5
5543,Meta Ads,Android 10.3
5544,Organic Search,IOS 12.5
5545,Organic Search,Android 10.5
5546,Direct,Android 11.2
5547,Organic Search,IOS 13.3
5548,Direct,Android 11.5
5549,Referral,Android 8.3
5550,Organic Search,Android 9.3
5551,Referral,Android 11.2
5552,Google Ads,IOS 16.0
5553,Meta Ads,Android 11.0
5554,Organic Search,IOS 12.2
5555,Apple Ads,IOS 12.0
5556,Direct,IOS 16.2
5557,Referral,Android 8.0
5558,Referral,IOS 15.4
5559,Organic Search,Android 12.0
5560,Organic Search,Android 8.3
5561,Organic Search,Android 9.1
5562,Direct,IOS 13.4
5563,Direct,IOS 13.5
5564,Referral,Android 10.4
5565,Referral,Android 9.5
5566,Organic Search,Android 12.1
5567,Direct,Android 8.3
5568,Organic Search,Android 10.3
5569,Meta Ads,Android 9.0
5570,Referral,Android 9.2
5571,Referral,Android 9.5
5572,Direct,IOS 18.3
5573,Referral,Android 11.0
5574,Organic Search,Android 9.5
5575,Direct,Android 12.4
5576,Meta Ads,Android 8.5
5577,Referral,Android 8.3
5578,Referral,Android 9.5
5579,Apple Ads,IOS 15.4
5580,Google Ads,IOS 14.1
5581,Referral,IOS 17.3
5582,Direct,IOS 14.3
5583,Direct,Android 8.2
5584,Referral,Android 10.4
5585,Referral,Android 11.5
5586,Direct,IOS 18.0
5587,Referral,Android 8.1
5588,Referral,IOS 14.0
5589,Organic Search,Android 9.5
5590,Google Ads,IOS 12.0
5591,Organic Search,Android 9.2
5592,Direct,Android 9.2
5593,Referral,IOS 13.5
5594,Apple Ads,IOS 17.1
5595,Apple Ads,IOS 17.1
5596,Direct,IOS 13.1
5597,Organic Search,IOS 16.1
5598,Organic Search,IOS 12.4
5599,Direct,Android 10.5
5600,Meta Ads,IOS 16.5
5601,Organic Search,IOS 12.3
5602,Organic Search,Android 12.2
5603,Direct,IOS 18.1
5604,Direct,Android 9.2
5605,Organic Search,IOS 17.4
5606,Organic Search,IOS 18.1
5607,Referral,Android 11.3
5608,Referral,Android 11.1
5609,Referral,IOS 18.4
5610,Meta Ads,Android 10.1
5611,Direct,Android 11.3
5612,Apple Ads,IOS 17.1
5613,Referral,IOS 15.3
5614,Organic Search,IOS 18.0
5615,Direct,Android 11.2
5616,Apple Ads,IOS 13.0
5617,Referral,Android 12.2
5618,Referral,IOS 15.1
5619,Meta Ads,Android 9.4
5620,Organic Search,Android 11.1
5621,Referral,IOS 12.0
5622,Direct,Android 11.0
5623,Organic Search,Android 11.1
5624,Organic Search,IOS 14.3
5625,Direct,IOS 16.2
5626,Organic Search,IOS 14.4
5627,Organic Search,Android 8.1
5628,Referral,IOS 18.2
5629,Organic Search,Android 8.3
5630,Direct,IOS 15.5
5631,Referral,Android 9.2
5632,Direct,Android 8.0
5633,Direct,IOS 16.1
5634,Apple Ads,IOS 17.1
5635,Organic Search,Android 11.4
5636,Organic Search,Android 11.0
5637,Organic Search,IOS 18.4
5638,Direct,IOS 14.3
5639,Meta Ads,Android 11.5
5640,Direct,Android 12.4
5641,Organic Search,Android 11.3
5642,Direct,Android 10.2
5643,Direct,IOS 18.2
5644,Referral,Android 8.5
5645,Direct,Android 11.4
5646,Apple Ads,IOS 16.5
5647,Apple Ads,IOS 17.1
5648,Referral,IOS 13.2
5649,Organic Search,Android 11.0
5650,Referral,Android 11.3
5651,Organic Search,Android 10.0
5652,Organic Search,IOS 18.2
5653,Meta Ads,IOS 13.2
5654,Direct,IOS 15.2
5655,Organic Search,IOS 13.3
5656,Google Ads,IOS 16.1
5657,Organic Search,IOS 16.5
5658,Organic Search,IOS 14.4
5659,Apple Ads,IOS 17.1
5660,Organic Search,Android 11.2
5661,Apple Ads,IOS 17.1
5662,Organic Search,Android 11.5
5663,Organic Search,IOS 17.4
5664,Apple Ads,IOS 15.2
5665,Organic Search,Android 10.3
5666,Direct,Android 8.5
5667,Direct,IOS 17.3
5668,Direct,IOS 12.5
5669,Referral,Android 8.2
5670,Referral,Android 12.3
5671,Organic Search,IOS 13.3
5672,Direct,IOS 16.0
5673,Organic Search,Android 10.0
5674,Referral,Android 12.3
5675,Google Ads,IOS 17.0
5676,Meta Ads,Android 11.5
5677,Direct,Android 9.4
5678,Direct,IOS 15.3
5679,Apple Ads,IOS 17.1
5680,Meta Ads,IOS 18.5
5681,Meta Ads,Android 12.4
5682,Referral,Android 10.5
5683,Organic Search,IOS 14.4
5684,Meta Ads,Android 11.3
5685,Direct,Android 12.3
5686,Organic Search,Android 12.2
5687,Direct,IOS 13.4
5688,Referral,Android 11.5
5689,Direct,Android 8.2
5690,Meta Ads,IOS 12.1
5691,Referral,IOS 13.0
5692,Apple Ads,IOS 18.0
5693,Organic Search,Android 8.0
5694,Organic Search,Android 11.3
5695,Organic Search,IOS 15.5
5696,Referral,IOS 13.4
5697,Referral,Android 9.5
5698,Direct,Android 12.5
5699,Referral,Android 8.2
5700,Referral,Android 12.0
5701,Organic Search,IOS 12.1
5702,Organic Search,Android 9.3
5703,Referral,IOS 12.0
5704,Direct,IOS 14.5
5705,Direct,IOS 12.0
5706,Referral,Android 8.2
5707,Organic Search,Android 9.2
5708,Organic Search,Android 8.2
5709,Organic Search,IOS 12.4
5710,Direct,Android 11.2
5711,Direct,Android 11.5
5712,Referral,IOS 13.0
5713,Referral,IOS 14.2
5714,Direct,Android 12.0
5715,Apple Ads,IOS 18.4
5716,Referral,IOS 18.5
5717,Referral,IOS 14.1
5718,Meta Ads,Android 10.2
5719,Meta Ads,Android 12.0
5720,Meta Ads,IOS 12.0
5721,Apple Ads,IOS 17.1
5722,Direct,Android 10.0
5723,Referral,IOS 17.0
5724,Organic Search,Android 8.2
5725,Organic Search,IOS 16.0
5726,Direct,Android 12.3
5727,Meta Ads,Android 11.1
5728,Google Ads,IOS 14.5
5729,Organic Search,IOS 13.3
5730,Direct,Android 12.4
5731,Referral,Android 11.4
5732,Direct,Android 10.0
5733,Apple Ads,IOS 13.5
5734,Referral,Android 11.0
5735,Organic Search,Android 11.2
5736,Organic Search,Android 12.3
5737,Organic Search,IOS 12.1
5738,Meta Ads,IOS 18.3
5739,Referral,IOS 15.3
5740,Direct,Android 9.4
5741,Referral,IOS 16.3
5742,Referral,IOS 13.0
5743,Direct,IOS 14.1
5744,Meta Ads,IOS 12.0
5745,Direct,Android 11.0
5746,Organic Search,IOS 16.1
5747,Referral,IOS 15.4
5748,Organic Search,Android 12.3
5749,Organic Search,Android 8.2
5750,Meta Ads,Android 12.0
5751,Direct,IOS 17.5
5752,Direct,Android 12.1
5753,Direct,IOS 16.5
5754,Organic Search,Android 8.1
5755,Meta Ads,Android 10.2
5756,Direct,Android 9.2
5757,Organic Search,Android 11.0
5758,Apple Ads,IOS 17.1
5759,Organic Search,Android 8.5
5760,Direct,IOS 16.3
5761,Referral,IOS 17.1
5762,Google Ads,IOS 14.5
5763,Referral,IOS 18.2
5764,Apple Ads,IOS 17.1
5765,Organic Search,IOS 13.3
5766,Referral,Android 11.4
5767,Referral,Android 11.3
5768,Direct,Android 11.1
5769,Referral,Android 8.1
5770,Meta Ads,Android 9.2
5771,Direct,Android 8.0
5772,Organic Search,IOS 18.0
5773,Referral,IOS 12.1
5774,Direct,Android 11.5
5775,Referral,IOS 17.4
5776,Referral,IOS 18.1
5777,Direct,IOS 15.3
5778,Direct,Android 10.3
5779,Referral,IOS 18.2
5780,Referral,Android 10.4
5781,Organic Search,Android 10.0
5782,Referral,IOS 17.3
5783,Referral,Android 8.4
5784,Referral,IOS 17.2
5785,Google Ads,IOS 15.1
5786,Direct,Android 9.1
5787,Referral,Android 11.3
5788,Organic Search,Android 11.5
5789,Referral,IOS 12.3
5790,Direct,Android 9.5
5791,Direct,Android 11.1
5792,Referral,Android 11.5
5793,Referral,IOS 15.0
5794,Meta Ads,IOS 17.1
5795,Referral,Android 11.2
5796,Organic Search,IOS 15.2
5797,Organic Search,Android 12.5
5798,Apple Ads,IOS 17.1
5799,Organic Search,Android 10.2
5800,Direct,Android 11.1
5801,Referral,Android 9.4
5802,Organic Search,IOS 12.3
5803,Organic Search,Android 12.3
5804,Referral,Android 8.1
5805,Referral,Android 8.1
5806,Google Ads,IOS 12.1
5807,Apple Ads,IOS 17.1
5808,Direct,IOS 14.4
5809,Referral,IOS 12.4
5810,Meta Ads,Android 11.3
5811,Organic Search,Android 8.5
5812,Meta Ads,IOS 14.1
5813,Organic Search,IOS 12.5
5814,Direct,Android 9.1
5815,Referral,Android 10.4
5816,Referral,IOS 15.4
5817,Google Ads,IOS 14.2
5818,Referral,Android 10.0
5819,Direct,IOS 14.1
5820,Organic Search,IOS 17.5
5821,Organic Search,Android 8.4
5822,Referral,Android 11.3
5823,Referral,IOS 17.1
5824,Referral,Android 8.0
5825,Organic Search,IOS 14.2
5826,Direct,Android 8.1
5827,Organic Search,IOS 14.1
5828,Organic Search,Android 12.3
5829,Organic Search,Android 10.1
5830,Referral,IOS 15.2
5831,Direct,IOS 12.1
5832,Referral,Android 9.5
5833,Apple Ads,IOS 17.1
5834,Meta Ads,Android 8.1
5835,Organic Search,IOS 13.3
5836,Direct,IOS 16.3
5837,Google Ads,IOS 14.3
5838,Direct,IOS 18.2
5839,Organic Search,IOS 14.2
5840,Referral,Android 12.0
5841,Apple Ads,IOS 12.1
5842,Google Ads,IOS 14.0
5843,Apple Ads,IOS 17.1
5844,Direct,IOS 12.2
5845,Direct,Android 10.2
5846,Referral,IOS 17.1
5847,Referral,IOS 13.1
5848,Meta Ads,Android 9.5
5849,Organic Search,IOS 14.4
5850,Organic Search,IOS 18.5
5851,Referral,IOS 18.5
5852,Apple Ads,IOS 17.3
5853,Google Ads,IOS 15.5
5854,Organic Search,IOS 14.4
5855,Referral,Android 12.5
5856,Referral,Android 10.4
5857,Organic Search,Android 11.3
5858,Direct,Android 10.4
5859,Direct,Android 12.4
5860,Referral,Android 10.3
5861,Referral,Android 8.4
5862,Direct,Android 9.3
5863,Organic Search,IOS 15.2
5864,Referral,Android 8.3
5865,Google Ads,Android 12.5
5866,Referral,Android 8.0
5867,Direct,IOS 18.0
5868,Direct,Android 8.4
5869,Organic Search,Android 11.3
5870,Meta Ads,Android 12.1
5871,Referral,IOS 14.3
5872,Direct,Android 8.3
5873,Direct,Android 11.4
5874,Direct,IOS 12.5
5875,Apple Ads,IOS 17.1
5876,Organic Search,IOS 12.2
5877,Google Ads,IOS 15.4
5878,Google Ads,Android 9.5
5879,Organic Search,IOS 13.4
5880,Direct,IOS 12.2
5881,Google Ads,IOS 16.1
5882,Direct,Android 9.3
5883,Direct,IOS 13.2
5884,Organic Search,Android 12.2
5885,Apple Ads,IOS 13.2
5886,Google Ads,IOS 15.5
5887,Direct,IOS 16.4
5888,Organic Search,IOS 13.0
5889,Referral,Android 11.2
5890,Direct,Android 8.3
5891,Organic Search,IOS 16.3
5892,Organic Search,Android 11.1
5893,Referral,Android 8.4
5894,Referral,IOS 18.3
5895,Referral,IOS 15.2
5896,Google Ads,Android 10.0
5897,Direct,IOS 17.0
5898,Direct,Android 8.2
5899,Google Ads,Android 12.0
5900,Google Ads,IOS 16.5
5901,Referral,Android 10.1
5902,Apple Ads,IOS 13.3
5903,Apple Ads,IOS 14.2
5904,Organic Search,Android 11.3
5905,Direct,Android 8.0
5906,Referral,IOS 12.0
5907,Apple Ads,IOS 14.5
5908,Direct,Android 11.4
5909,Referral,Android 8.2
5910,Referral,IOS 13.1
5911,Organic Search,IOS 18.1
5912,Direct,IOS 18.4
5913,Direct,Android 11.0
5914,Meta Ads,Android 12.3
5915,Referral,IOS 14.3
5916,Apple Ads,IOS 17.1
5917,Google Ads,Android 8.3
5918,Apple Ads,IOS 18.1
5919,Organic Search,Android 8.0
5920,Referral,Android 12.2
5921,Direct,IOS 17.4
5922,Google Ads,IOS 16.4
5923,Google Ads,Android 12.3
5924,Referral,Android 12.1
5925,Google Ads,Android 10.4
5926,Direct,IOS 16.2
5927,Direct,IOS 13.3
5928,Organic Search,Android 11.4
5929,Referral,IOS 14.4
5930,Direct,Android 12.1
5931,Organic Search,Android 11.4
5932,Direct,IOS 12.0
5933,Referral,Android 9.5
5934,Referral,IOS 18.2
5935,Organic Search,Android 8.4
5936,Google Ads,Android 12.4
5937,Direct,Android 12.2
5938,Apple Ads,IOS 13.2
5939,Organic Search,Android 9.1
5940,Google Ads,IOS 14.5
5941,Google Ads,IOS 14.2
5942,Apple Ads,IOS 17.1
5943,Direct,Android 9.1
5944,Meta Ads,Android 12.2
5945,Referral,Android 8.2
5946,Referral,Android 10.1
5947,Referral,IOS 17.3
5948,Organic Search,Android 11.3
5949,Organic Search,Android 9.1
5950,Referral,IOS 15.1
5951,Meta Ads,IOS 15.0
5952,Google Ads,Android 10.2
5953,Apple Ads,IOS 17.1
5954,Referral,Android 12.0
5955,Meta Ads,IOS 17.1
5956,Meta Ads,IOS 13.2
5957,Referral,IOS 18.5
5958,Direct,IOS 16.0
5959,Organic Search,IOS 13.1
5960,Referral,Android 10.3
5961,Organic Search,IOS 13.3
5962,Apple Ads,IOS 18.3
5963,Meta Ads,Android 8.3
5964,Direct,Android 8.3
5965,Apple Ads,IOS 12.2
5966,Referral,IOS 16.4
5967,Direct,IOS 13.2
5968,Meta Ads,Android 11.5
5969,Organic Search,IOS 15.4
5970,Organic Search,Android 10.4
5971,Direct,IOS 17.2
5972,Meta Ads,Android 8.1
5973,Referral,Android 9.3
5974,Organic Search,IOS 13.2
5975,Referral,IOS 14.5
5976,Google Ads,Android 12.4
5977,Organic Search,Android 10.3
5978,Organic Search,IOS 12.3
5979,Google Ads,IOS 17.5
5980,Google Ads,Android 11.4
5981,Organic Search,IOS 16.1
5982,Referral,Android 11.1
5983,Organic Search,IOS 16.1
5984,Meta Ads,IOS 18.5
5985,Google Ads,IOS 12.3
5986,Direct,IOS 12.0
5987,Direct,Android 9.1
5988,Organic Search,IOS 18.1
5989,Organic Search,Android 11.0
5990,Direct,IOS 12.5
5991,Organic Search,IOS 12.4
5992,Meta Ads,IOS 15.5
5993,Apple Ads,IOS 17.3
5994,Google Ads,Android 9.5
5995,Organic Search,Android 11.3
5996,Referral,IOS 15.0
5997,Direct,IOS 15.4
5998,Meta Ads,IOS 12.4
5999,Direct,IOS 14.2
6000,Direct,Android 9.2
6001,Direct,IOS 15.2
6002,Organic Search,IOS 15.2
6003,Referral,Android 8.2
6004,Direct,IOS 13.0
6005,Direct,Android 11.2
6006,Referral,IOS 16.0
6007,Meta Ads,IOS 13.1
6008,Organic Search,Android 11.0
6009,Referral,IOS 13.3
6010,Direct,Android 9.1
6011,Direct,IOS 14.1
6012,Direct,IOS 15.0
6013,Google Ads,Android 10.5
6014,Meta Ads,Android 8.2
6015,Meta Ads,IOS 13.3
6016,Referral,Android 10.5
6017,Referral,Android 8.1
6018,Direct,IOS 14.0
6019,Direct,Android 11.3
6020,Direct,Android 11.3
6021,Referral,Android 11.4
6022,Apple Ads,IOS 17.1
6023,Direct,IOS 17.3
6024,Organic Search,Android 10.0
6025,Apple Ads,IOS 13.1
6026,Organic Search,IOS 16.1
6027,Apple Ads,IOS 17.1
6028,Direct,IOS 17.4
6029,Referral,Android 8.1
6030,Direct,IOS 18.1
6031,Direct,Android 8.0
6032,Organic Search,Android 11.0
6033,Apple Ads,IOS 17.1
6034,Organic Search,Android 8.3
6035,Direct,Android 12.2
6036,Google Ads,IOS 16.2
6037,Referral,IOS 15.5
6038,Referral,IOS 12.2
6039,Referral,IOS 16.2
6040,Organic Search,IOS 15.1
6041,Referral,IOS 16.1
6042,Direct,IOS 15.2
6043,Referral,IOS 18.2
6044,Referral,Android 11.5
6045,Organic Search,IOS 17.5
6046,Referral,Android 9.4
6047,Meta Ads,IOS 18.5
6048,Organic Search,Android 9.2
6049,Organic Search,IOS 16.5
6050,Referral,Android 12.3
6051,Apple Ads,IOS 17.3
6052,Referral,IOS 12.5
6053,Organic Search,Android 10.4
6054,Apple Ads,IOS 17.1
6055,Apple Ads,IOS 17.1
6056,Direct,Android 8.4
6057,Organic Search,Android 8.5
6058,Referral,IOS 16.5
6059,Referral,Android 12.4
6060,Apple Ads,IOS 17.1
6061,Direct,Android 10.2
6062,Referral,IOS 13.5
6063,Google Ads,IOS 15.0
6064,Google Ads,IOS 15.5
6065,Direct,Android 9.5
6066,Referral,Android 11.1
6067,Direct,IOS 14.0
6068,Direct,Android 11.5
6069,Referral,Android 10.2
6070,Organic Search,Android 10.2
6071,Referral,IOS 17.5
6072,Direct,Android 10.3
6073,Organic Search,Android 11.5
6074,Direct,Android 10.4
6075,Organic Search,Android 11.3
6076,Direct,Android 8.3
6077,Organic Search,IOS 18.4
6078,Direct,Android 8.4
6079,Organic Search,IOS 13.1
6080,Organic Search,IOS 13.1
6081,Direct,IOS 12.2
6082,Organic Search,Android 10.2
6083,Referral,IOS 15.0
6084,Direct,Android 8.0
6085,Apple Ads,IOS 17.1
6086,Google Ads,Android 10.3
6087,Direct,Android 11.5
6088,Apple Ads,IOS 14.0
6089,Referral,IOS 15.5
6090,Referral,IOS 17.0
6091,Referral,IOS 12.2
6092,Direct,IOS 14.3
6093,Apple Ads,IOS 17.1
6094,Organic Search,Android 9.1
6095,Meta Ads,IOS 12.0
6096,Referral,Android 8.0
6097,Direct,Android 9.4
6098,Referral,Android 8.2
6099,Organic Search,IOS 13.0
6100,Organic Search,Android 11.3
6101,Google Ads,IOS 15.1
6102,Direct,IOS 16.0
6103,Google Ads,IOS 16.0
6104,Referral,IOS 14.5
6105,Apple Ads,IOS 15.3
6106,Referral,IOS 12.0
6107,Direct,Android 9.0
6108,Direct,Android 10.1
6109,Referral,IOS 12.4
6110,Organic Search,IOS 18.1
6111,Meta Ads,IOS 17.3
6112,Direct,IOS 12.1
6113,Google Ads,IOS 16.5
6114,Referral,IOS 17.4
6115,Referral,Android 12.2
6116,Direct,IOS 15.4
6117,Organic Search,IOS 14.3
6118,Organic Search,Android 10.3
6119,Direct,Android 8.3
6120,Referral,Android 12.4
6121,Organic Search,IOS 18.1
6122,Referral,IOS 13.4
6123,Referral,IOS 17.1
6124,Referral,Android 11.0
6125,Direct,IOS 15.5
6126,Organic Search,Android 12.1
6127,Google Ads,Android 12.0
6128,Direct,IOS 12.1
6129,Organic Search,Android 9.0
6130,Referral,Android 10.0
6131,Direct,IOS 17.4
6132,Referral,IOS 16.4
6133,Organic Search,IOS 16.2
6134,Direct,Android 11.3
6135,Referral,Android 9.3
6136,Referral,Android 8.3
6137,Direct,IOS 12.4
6138,Direct,Android 9.5
6139,Organic Search,Android 8.4
6140,Organic Search,IOS 17.4
6141,Direct,Android 8.3
6142,Direct,Android 9.0
6143,Referral,Android 10.0
6144,Google Ads,IOS 15.5
6145,Google Ads,Android 9.3
6146,Direct,IOS 16.2
6147,Referral,Android 11.2
6148,Referral,Android 11.0
6149,Referral,IOS 12.2
6150,Direct,IOS 18.3
6151,Referral,IOS 12.5
6152,Referral,IOS 14.0
6153,Apple Ads,IOS 13.5
6154,Direct,IOS 17.4
6155,Organic Search,Android 10.3
6156,Referral,Android 11.0
6157,Meta Ads,IOS 17.4
6158,Referral,Android 10.2
6159,Direct,IOS 15.1
6160,Organic Search,Android 11.5
6161,Referral,Android 8.5
6162,Organic Search,Android 8.3
6163,Organic Search,Android 9.5
6164,Direct,IOS 16.1
6165,Organic Search,Android 10.4
6166,Meta Ads,Android 11.4
6167,Direct,Android 10.3
6168,Meta Ads,Android 10.4
6169,Organic Search,Android 8.4
6170,Google Ads,Android 12.5
6171,Apple Ads,IOS 17.1
6172,Organic Search,Android 9.1
6173,Referral,IOS 17.2
6174,Direct,IOS 12.4
6175,Google Ads,IOS 16.2
6176,Referral,Android 8.3
6177,Apple Ads,IOS 18.1
6178,Direct,IOS 13.3
6179,Apple Ads,IOS 17.1
6180,Organic Search,Android 10.0
6181,Direct,IOS 12.4
6182,Apple Ads,IOS 17.1
6183,Organic Search,IOS 13.2
6184,Direct,Android 11.1
6185,Direct,Android 9.5
6186,Direct,Android 12.5
6187,Referral,Android 10.1
6188,Direct,Android 12.2
6189,Apple Ads,IOS 12.3
6190,Organic Search,Android 10.5
6191,Referral,IOS 15.0
6192,Meta Ads,Android 11.0
6193,Referral,IOS 13.0
6194,Meta Ads,Android 12.4
6195,Apple Ads,IOS 13.3
6196,Organic Search,Android 12.4
6197,Referral,Android 12.2
6198,Direct,Android 9.5
6199,Referral,IOS 14.2
6200,Referral,IOS 14.5
6201,Apple Ads,IOS 17.0
6202,Direct,Android 9.1
6203,Apple Ads,IOS 17.1
6204,Organic Search,IOS 15.2
6205,Organic Search,IOS 13.1
6206,Referral,IOS 12.1
6207,Meta Ads,Android 9.5
6208,Direct,IOS 13.3
6209,Referral,Android 9.4
6210,Referral,Android 8.1
6211,Direct,IOS 16.0
6212,Meta Ads,Android 12.0
6213,Meta Ads,Android 11.4
6214,Direct,IOS 14.1
6215,Meta Ads,Android 8.5
6216,Referral,Android 8.3
6217,Organic Search,Android 10.4
6218,Meta Ads,IOS 17.2
6219,Direct,IOS 14.5
6220,Referral,IOS 18.5
6221,Referral,Android 12.0
6222,Referral,Android 11.3
6223,Meta Ads,Android 9.5
6224,Apple Ads,IOS 17.1
6225,Referral,Android 9.0
6226,Direct,IOS 16.1
6227,Referral,IOS 13.3
6228,Referral,Android 8.1
6229,Google Ads,Android 12.1
6230,Apple Ads,IOS 17.3
6231,Google Ads,IOS 15.5
6232,Direct,IOS 14.5
6233,Direct,IOS 17.2
6234,Organic Search,Android 9.1
6235,Meta Ads,Android 9.1
6236,Google Ads,Android 8.0
6237,Direct,IOS 12.3
6238,Apple Ads,IOS 12.2
6239,Direct,Android 11.3
6240,Direct,Android 11.2
6241,Direct,Android 12.4
6242,Organic Search,IOS 15.5
6243,Organic Search,Android 12.1
6244,Organic Search,IOS 13.0
6245,Meta Ads,Android 11.4
6246,Referral,IOS 18.0
6247,Direct,IOS 15.5
6248,Organic Search,Android 11.2
6249,Direct,Android 8.2
6250,Referral,IOS 13.5
6251,Organic Search,Android 10.2
6252,Direct,Android 8.2
6253,Direct,Android 11.5
6254,Direct,IOS 18.2
6255,Referral,Android 9.0
6256,Organic Search,IOS 13.4
6257,Direct,Android 10.0
6258,Organic Search,Android 8.5
6259,Direct,IOS 15.5
6260,Direct,Android 12.2
6261,Direct,IOS 16.5
6262,Organic Search,Android 12.5
6263,Referral,Android 11.3
6264,Organic Search,IOS 15.5
6265,Organic Search,Android 10.2
6266,Apple Ads,IOS 17.2
6267,Referral,IOS 14.4
6268,Organic Search,Android 10.3
6269,Organic Search,Android 10.1
6270,Referral,Android 9.4
6271,Referral,Android 8.2
6272,Meta Ads,IOS 15.3
6273,Direct,IOS 17.0
6274,Organic Search,Android 9.1
6275,Organic Search,IOS 12.1
6276,Organic Search,Android 12.1
6277,Organic Search,IOS 18.2
6278,Referral,IOS 18.0
6279,Organic Search,Android 11.3
6280,Organic Search,Android 8.5
6281,Google Ads,Android 8.2
6282,Referral,IOS 14.0
6283,Direct,Android 12.1
6284,Organic Search,IOS 16.0
6285,Referral,IOS 18.4
6286,Referral,IOS 17.4
6287,Referral,Android 8.3
6288,Direct,Android 10.3
6289,Direct,Android 9.5
6290,Direct,IOS 17.1
6291,Referral,Android 9.1
6292,Organic Search,IOS 16.4
6293,Referral,IOS 17.4
6294,Direct,Android 11.1
6295,Organic Search,Android 12.3
6296,Google Ads,Android 12.3
6297,Referral,Android 9.1
6298,Referral,IOS 15.2
6299,Google Ads,Android 11.2
6300,Referral,Android 12.4
6301,Google Ads,IOS 16.0
6302,Organic Search,Android 11.0
6303,Direct,IOS 16.1
6304,Referral,Android 9.2
6305,Referral,Android 9.1
6306,Google Ads,IOS 13.5
6307,Organic Search,Android 11.3
6308,Meta Ads,Android 11.1
6309,Apple Ads,IOS 14.2
6310,Meta Ads,Android 12.2
6311,Apple Ads,IOS 17.1
6312,Direct,Android 12.4
6313,Meta Ads,Android 12.4
6314,Organic Search,IOS 13.1
6315,Direct,IOS 12.3
6316,Organic Search,Android 9.1
6317,Meta Ads,IOS 18.2
6318,Direct,Android 8.5
6319,Direct,IOS 12.3
6320,Organic Search,IOS 13.4
6321,Apple Ads,IOS 12.1
6322,Referral,Android 10.3
6323,Referral,Android 10.4
6324,Organic Search,IOS 17.2
6325,Organic Search,Android 8.4
6326,Google Ads,IOS 15.1
6327,Organic Search,IOS 16.4
6328,Meta Ads,Android 8.1
6329,Organic Search,IOS 12.1
6330,Direct,IOS 16.2
6331,Direct,IOS 16.2
6332,Referral,Android 11.2
6333,Apple Ads,IOS 17.1
6334,Organic Search,Android 10.1
6335,Organic Search,Android 9.4
6336,Referral,Android 12.5
